,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,ZipCode,poulation,percent_employed,inc_<10k,inc_10-15k,inc_15-25k,median_inc,mean_inc,percent_no_health,percent_public_health,total_population,percent_age_under_5,percent_age_5-9,percent_age_10-14,percent_age_15-19,percent_age_20-24,percent_age_25-34,percent_age_35-44,percent_age_45-54,percent_age_55-59,percent_age_60-64,percent_age_65-74,percent_age_75-84,percent_age85_and_over,percent_age_65_and_over,median_age
66,2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1
67,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
68,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
69,2007-06-05,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,3,0,60613,44206.0,83,8.1,4.1,7.3,66697,99357,11,11.9,49536.0,5.1,2.7,2.5,1.9,11.3,35,16.2,10.7,3.9,3.2,3.8,2.4,1.5,7.6,31.5
70,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9
71,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9
72,2007-06-05,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9
73,2007-06-05,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,60660,37296.0,68.6,12.6,7.5,11.9,38970,58185,22.2,22.8,42060.0,4.2,3,3.1,6.6,9.6,21,15.3,14,6.5,6,6.3,2.9,1.3,10.5,36.2
74,2007-06-05,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,60626,42693.0,69.6,13.7,8.2,13.5,38734,53042,23.7,26.1,51061.0,6.8,4.3,4,6.7,10.9,20.9,15.3,12.7,5.4,4.4,4.6,2.3,1.5,8.4,33
75,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1
76,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,10,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1
77,2007-06-05,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,60623,61075.0,57.9,15.1,9,20.6,28949,37923,31.2,48.1,85158.0,9.3,8.8,8.3,9.2,9.4,15.6,12.7,11.8,4.6,3.2,4,2.3,0.7,6.9,27.8
78,2007-06-05,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3
79,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6
80,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6
81,2007-06-05,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,1,0,60619,51531.0,59.2,16,7.7,15.7,34977,47014,19.6,44.8,64922.0,5.8,5.7,7.2,8.5,6.6,11.2,11.3,15.7,7.2,5.9,7,5.5,2.4,14.9,39.4
82,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,60641,55645.0,71.8,6.6,4.7,11.2,46816,64095,23.8,32.5,70730.0,7.4,6.5,6.1,5.8,7.4,16.2,14.9,14.5,6.3,5.1,5.6,3,1.1,9.7,35.3
83,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,60641,55645.0,71.8,6.6,4.7,11.2,46816,64095,23.8,32.5,70730.0,7.4,6.5,6.1,5.8,7.4,16.2,14.9,14.5,6.3,5.1,5.6,3,1.1,9.7,35.3
84,2007-06-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,60625,64183.0,74.4,7.8,4.4,10.8,56597,76589,25.5,25,78966.0,7.6,5.1,4.9,6,7.2,22.6,16.1,12.5,5.1,4,5.2,2.8,0.9,8.9,33.4
85,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
86,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
87,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
88,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7
89,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7
90,2007-06-26,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,60656,22401.0,67.4,5.3,4.5,12.1,54134,68564,15.7,28.3,27468.0,6.9,5.9,5,2.8,4.9,15.3,15,14.5,7.3,6.3,8.7,4.7,2.7,16.1,41.1
91,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,60614,59408.0,78,8.4,3.7,5.7,86215,134437,6,10.5,68363.0,5.8,3.8,2.9,5,13.6,31.2,13.2,8.7,3.9,3.8,5,2.1,1.1,8.2,29.8
92,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,60614,59408.0,78,8.4,3.7,5.7,86215,134437,6,10.5,68363.0,5.8,3.8,2.9,5,13.6,31.2,13.2,8.7,3.9,3.8,5,2.1,1.1,8.2,29.8
93,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,60654,15004.0,85.5,8.5,3.7,3.6,90645,149346,7.9,6.5,15885.0,3.8,0.7,1,0.9,8.2,40.8,20.4,10.8,5.5,4.1,2.3,1.1,0.3,3.7,32.8
94,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,6,0,60654,15004.0,85.5,8.5,3.7,3.6,90645,149346,7.9,6.5,15885.0,3.8,0.7,1,0.9,8.2,40.8,20.4,10.8,5.5,4.1,2.3,1.1,0.3,3.7,32.8
95,2007-06-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3
96,2007-06-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,60642,16555.0,80.8,8.1,2.7,9,67591,89573,15.3,14.6,18312.0,4.9,2.2,2.1,2.3,10.5,39.1,17.7,9,2.6,2.7,4.8,1.4,0.7,6.9,31.7
97,2007-06-26,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,60647,70702.0,72.4,8.1,6.3,11.4,51675,74212,23.2,26.7,87146.0,6.8,5.8,5.2,5.4,8.5,27,16.8,10.6,4.2,3.5,3.7,1.8,0.6,6.2,31.6
98,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1
99,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1
100,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1
101,2007-06-26,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1
102,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,60611,28349.0,69.4,7.2,2.1,5.3,85642,161454,5.4,20,29722.0,2.7,1,0.7,1.5,8.2,30.9,9.5,12.7,6,7.5,11.8,5.5,2,19.3,39.5
103,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,60611,28349.0,69.4,7.2,2.1,5.3,85642,161454,5.4,20,29722.0,2.7,1,0.7,1.5,8.2,30.9,9.5,12.7,6,7.5,11.8,5.5,2,19.3,39.5
104,2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,1,0,60631,23881.0,64.4,5.2,2.5,8.1,74007,85673,9.3,24.2,28899.0,5.1,6.9,4.7,3.7,5.2,12,14.6,15.9,7.9,5.7,7.2,6.2,5.1,18.5,43.7
105,2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,1,0,60631,23881.0,64.4,5.2,2.5,8.1,74007,85673,9.3,24.2,28899.0,5.1,6.9,4.7,3.7,5.2,12,14.6,15.9,7.9,5.7,7.2,6.2,5.1,18.5,43.7
106,2007-06-26,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0,60645,35408.0,63.1,8.2,4.4,10.3,48918,73629,24.1,34.7,46913.0,8.2,8,7,6,6.7,14.3,13.2,13.6,5.8,5.6,6.5,3.4,1.9,11.8,35
107,2007-06-26,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0,60645,35408.0,63.1,8.2,4.4,10.3,48918,73629,24.1,34.7,46913.0,8.2,8,7,6,6.7,14.3,13.2,13.6,5.8,5.6,6.5,3.4,1.9,11.8,35
108,2007-06-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
109,2007-06-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
110,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,2,0,60631,23881.0,64.4,5.2,2.5,8.1,74007,85673,9.3,24.2,28899.0,5.1,6.9,4.7,3.7,5.2,12,14.6,15.9,7.9,5.7,7.2,6.2,5.1,18.5,43.7
111,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,2,0,60631,23881.0,64.4,5.2,2.5,8.1,74007,85673,9.3,24.2,28899.0,5.1,6.9,4.7,3.7,5.2,12,14.6,15.9,7.9,5.7,7.2,6.2,5.1,18.5,43.7
112,2007-06-26,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,1,0,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9
113,2007-06-26,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1
114,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,60659,30524.0,65.3,8.5,4.7,13,49581,65262,25.1,33.9,39657.0,7.7,7.2,7.2,5.4,5,17.3,15.1,12.3,6.5,5,6.4,3.7,1.1,11.2,35.1
115,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,9,0,60659,30524.0,65.3,8.5,4.7,13,49581,65262,25.1,33.9,39657.0,7.7,7.2,7.2,5.4,5,17.3,15.1,12.3,6.5,5,6.4,3.7,1.1,11.2,35.1
116,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0,60622,45679.0,79.2,6.6,4,8.4,68923,96652,15.3,19.7,54272.0,6.6,4.7,3.9,3.8,7.8,34.6,17.2,9.1,3.5,2.7,3.1,2.1,1,6.2,31.1
117,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,60622,45679.0,79.2,6.6,4,8.4,68923,96652,15.3,19.7,54272.0,6.6,4.7,3.9,3.8,7.8,34.6,17.2,9.1,3.5,2.7,3.1,2.1,1,6.2,31.1
118,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6
119,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,19,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6
120,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6
121,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,20,0,60803,18113.0,69.5,7.2,3,12.9,51186,59619,15.1,28.8,22945.0,6.4,6.7,6,7.7,7.9,14.3,12.9,15.5,5,4.9,6.6,4.1,1.9,12.6,35.7
122,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,25,0,60803,18113.0,69.5,7.2,3,12.9,51186,59619,15.1,28.8,22945.0,6.4,6.7,6,7.7,7.9,14.3,12.9,15.5,5,4.9,6.6,4.1,1.9,12.6,35.7
123,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,6,0,60803,18113.0,69.5,7.2,3,12.9,51186,59619,15.1,28.8,22945.0,6.4,6.7,6,7.7,7.9,14.3,12.9,15.5,5,4.9,6.6,4.1,1.9,12.6,35.7
124,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1
125,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,3,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1
126,2007-06-26,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,4,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9
127,2007-06-26,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,60613,44206.0,83,8.1,4.1,7.3,66697,99357,11,11.9,49536.0,5.1,2.7,2.5,1.9,11.3,35,16.2,10.7,3.9,3.2,3.8,2.4,1.5,7.6,31.5
128,2007-06-26,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,6,0,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9
129,2007-06-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9
130,2007-06-26,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,60626,42693.0,69.6,13.7,8.2,13.5,38734,53042,23.7,26.1,51061.0,6.8,4.3,4,6.7,10.9,20.9,15.3,12.7,5.4,4.4,4.6,2.3,1.5,8.4,33
131,2007-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1
